STATION,NAME,DATE,ACMH,ACSH,AWND,DAPR,FMTM,FRGT,MDPR,PGTM,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,TSUN,WDF1,WDF2,WDF5,WDFG,WSF1,WSF2,WSF5,WSFG,WT01,WT02,WT03,WT04,WT05,WT07,WT08,WT09,WT16,WT18
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",9/29/67,70,50,,,,,,,0,0,0,,69,59,,300,,,,21,,,,,,,,,,1,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",9/30/67,50,60,,,,,,,0,0,0,,70,61,,280,,,,21.9,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",10/1/67,60,90,,,,,,,0.02,0,0,,70,58,,260,,,,17.9,,,,,,,,,,,,1,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",10/2/67,70,100,,,,,,,0.37,0,0,,71,55,,200,,,,25.1,,,,1,,,,,,,,1,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",10/3/67,0,0,,,,,,,0,0,0,,69,51,,300,,,,17,,,,,,,,,,1,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",10/4/67,30,20,,,,,,,0,0,0,,70,52,,270,,,,15,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",10/5/67,30,30,,,,,,,0.12,0,0,,68,57,,270,,,,14.1,,,,,,,,,,,,1,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",10/6/67,0,0,,,,,,,0,0,0,,71,51,,280,,,,15,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",10/7/67,0,0,,,,,,,0,0,0,,77,52,,290,,,,8.9,,,,,,,,,,1,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",10/8/67,20,40,,,,,,,0,0,0,,74,54,,300,,,,17,,,,,,,,,,1,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",10/9/67,40,40,,,,,,,0,0,0,,72,54,,280,,,,12.1,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",10/10/67,70,80,,,,,,,0,0,0,,70,60,,300,,,,14.1,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",10/11/67,20,30,,,,,,,0,0,0,,73,56,,270,,,,15,,,,,,,,,,1,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",10/12/67,0,0,,,,,,,0,0,0,,79,59,,320,,,,16.1,,,,,,,,,,1,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",10/13/67,0,0,,,,,,,0,0,0,,73,56,,280,,,,13,,,,,,,,,,1,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",10/14/67,0,0,,,,,,,0,0,0,,80,55,,360,,,,12.1,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",10/15/67,0,0,,,,,,,0,0,0,,85,62,,50,,,,17.9,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",10/16/67,0,0,,,,,,,0,0,0,,80,59,,270,,,,8.9,,,,,,,,,,1,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",10/17/67,0,0,,,,,,,0,0,0,,83,55,,300,,,,8.9,,,,,,,,,,1,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",10/18/67,10,10,,,,,,,0,0,0,,73,55,,300,,,,14.1,,,,,,,,,,1,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",10/19/67,0,0,,,,,,,0,0,0,,78,54,,290,,,,13,,,,,,,,,,1,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",10/20/67,20,10,,,,,,,0,0,0,,70,53,,290,,,,14.1,,,,,,,,,,1,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",10/21/67,80,90,,,,,,,0.01,0,0,,66,57,,270,,,,15,,,,1,,,,,,,,1,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",10/22/67,60,70,,,,,,,0.01,0,0,,65,57,,260,,,,13,,,,1,,,,,,,,1,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",10/23/67,10,20,,,,,,,0,0,0,,69,53,,300,,,,12.1,,,,,,,,,,1,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",10/24/67,80,90,,,,,,,0,0,0,,69,53,,300,,,,14.1,,,,,,,,,,1,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",10/25/67,80,90,,,,,,,0,0,0,,69,52,,270,,,,15,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",10/26/67,30,40,,,,,,,0,0,0,,66,51,,290,,,,14.1,,,,,,,,,,1,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",10/27/67,60,80,,,,,,,0,0,0,,69,51,,290,,,,14.1,,,,,,,,,,1,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",10/28/67,50,50,,,,,,,0,0,0,,67,55,,280,,,,17.9,,,,1,,,,,,,,1,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",10/29/67,0,0,,,,,,,0,0,0,,72,50,,210,,,,12.1,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",10/30/67,0,0,,,,,,,0,0,0,,74,55,,10,,,,14.1,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",10/31/67,0,0,,,,,,,0,0,0,,76,52,,300,,,,8.9,,,,,,,,,,1,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",11/1/67,0,0,,,,,,,0,0,0,,74,51,,300,,,,8.1,,,,,,,,,,1,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",11/2/67,0,10,,,,,,,0,0,0,,78,53,,330,,,,8.9,,,,,,,,,,1,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",11/3/67,30,20,,,,,,,0,0,0,,64,52,,340,,,,15,,,,1,,,,,,1,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",11/4/67,100,100,,,,,,,0,0,0,,63,57,,270,,,,12.1,,,,,,,,,,1,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",11/5/67,90,100,,,,,,,0.03,0,0,,63,58,,160,,,,8.9,,,,1,,,,,,1,,1,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",11/6/67,40,40,,,,,,,0,0,0,,71,53,,300,,,,8.9,,,,1,,,,,,1,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",11/7/67,40,60,,,,,,,0,0,0,,67,53,,320,,,,13,,,,,,,,,,1,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",11/8/67,80,80,,,,,,,0,0,0,,68,57,,290,,,,16.1,,,,1,,,,,,,,1,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",11/9/67,70,90,,,,,,,0,0,0,,65,53,,300,,,,12.1,,,,1,,,,,,1,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",11/10/67,30,60,,,,,,,0,0,0,,69,54,,310,,,,10.1,,,,,,,,,,1,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",11/11/67,70,100,,,,,,,0,0,0,,66,54,,310,,,,8.9,,,,1,1,,,,,1,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",11/12/67,100,100,,,,,,,0.01,0,0,,64,55,,320,,,,6.9,,,,,,,,,,1,,1,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",11/13/67,100,100,,,,,,,0.11,0,0,,66,58,,180,,,,12.1,,,,,,,,,,1,,1,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",11/14/67,40,30,,,,,,,0.05,0,0,,67,56,,130,,,,16.1,,,,,,,,,,,,1,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",11/15/67,80,90,,,,,,,0,0,0,,66,53,,310,,,,8.1,,,,,,,,,,1,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",11/16/67,30,10,,,,,,,0,0,0,,68,52,,300,,,,8.9,,,,,,,,,,1,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",11/17/67,50,20,,,,,,,0,0,0,,69,55,,330,,,,14.1,,,,,,,,,,1,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",11/18/67,80,80,,,,,,,0.02,0,0,,66,55,,270,,,,13,,,,1,,,,,,1,,1,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",11/19/67,60,20,,,,,,,0.11,0,0,,62,52,,260,,,,16.1,,,,1,,,,,,,,1,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",11/20/67,30,20,,,,,,,0,0,0,,69,53,,40,,,,15,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",11/21/67,0,0,,,,,,,0,0,0,,68,50,,40,,,,25.9,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",11/22/67,20,10,,,,,,,0,0,0,,64,50,,130,,,,12.1,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",11/23/67,30,20,,,,,,,0,0,0,,65,45,,30,,,,12.1,,,,,,,,,,1,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",11/24/67,0,10,,,,,,,0,0,0,,65,44,,60,,,,12.1,,,,,,,,,,1,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",11/25/67,0,0,,,,,,,0,0,0,,64,48,,60,,,,13,,,,,,,,,,1,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",11/26/67,0,0,,,,,,,0,0,0,,70,48,,30,,,,16.1,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",11/27/67,50,80,,,,,,,0.07,0,0,,58,43,,260,,,,14.1,,,,,,,,,,1,,1,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",11/28/67,30,0,,,,,,,0,0,0,,57,46,,300,,,,14.1,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",11/29/67,80,100,,,,,,,0.54,0,0,,56,49,,150,,,,23,,,,1,,,,,,,,1,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",11/30/67,60,80,,,,,,,0.38,0,0,,53,47,,220,,,,17,,,,,,,,,,,,1,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",12/1/67,30,60,,,,,,,0,0,0,,54,41,,170,,,,8.9,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",12/2/67,40,40,,,,,,,0,0,0,,61,40,,140,,,,14.1,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",12/3/67,100,100,,,,,,,1.56,0,0,,56,51,,130,,,,19.9,,,,1,,,,,,,,1,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",12/4/67,90,70,,,,,,,0.36,0,0,,59,51,,180,,,,23,,,,1,,,,,,,,1,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",12/5/67,60,70,,,,,,,0.02,0,0,,58,45,,290,,,,17,,,,,,,,,,,,1,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",12/6/67,70,90,,,,,,,0,0,0,,52,38,,160,,,,17.9,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",12/7/67,70,80,,,,,,,0.4,0,0,,56,46,,160,,,,23,,,,,,,,,,,,1,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",12/8/67,30,40,,,,,,,0,0,0,,56,42,,320,,,,13,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",12/9/67,20,40,,,,,,,0,0,0,,61,41,,60,,,,14.1,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",12/10/67,0,0,,,,,,,0,0,0,,55,38,,280,,,,10.1,,,,,,,,,,1,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",12/11/67,40,40,,,,,,,0,0,0,,53,45,,300,,,,8.9,,,,1,,,,,,1,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",12/12/67,0,0,,,,,,,0,0,0,,55,40,,20,,,,29.1,,,,,,,,,,1,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",12/13/67,0,0,,,,,,,0,0,0,,46,38,,20,,,,34.9,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",12/14/67,0,10,,,,,,,0,0,0,,47,36,,30,,,,31.1,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",12/15/67,0,10,,,,,,,0,0,0,,51,36,,10,,,,14.1,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",12/16/67,60,70,,,,,,,0,0,0,,51,36,,30,,,,15,,,,,,,,,,1,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",12/17/67,70,80,,,,,,,0.2,0,0,,49,38,,160,,,,25.9,,,,1,,,,,,,,1,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",12/18/67,80,80,,,,,,,0.16,0,0,,50,41,,270,,,,17,,,,,,1,,1,,,,1,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",12/19/67,30,20,,,,,,,0,0,0,,47,37,,90,,,,10.1,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",12/20/67,50,60,,,,,,,0,0,0,,47,36,,150,,,,10.1,,,,,,,,,,,,1,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",12/21/67,20,20,,,,,,,0,0,0,,49,37,,90,,,,10.1,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",12/22/67,50,90,,,,,,,0,0,0,,50,40,,40,,,,13,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",12/23/67,30,60,,,,,,,0,0,0,,58,38,,350,,,,12.1,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",12/24/67,20,50,,,,,,,0,0,0,,69,45,,20,,,,19.9,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",12/25/67,20,30,,,,,,,0,0,0,,72,50,,40,,,,17,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",12/26/67,10,10,,,,,,,0,0,0,,71,52,,50,,,,13,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",12/27/67,0,0,,,,,,,0,0,0,,72,50,,20,,,,25.9,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",12/28/67,0,0,,,,,,,0,0,0,,73,44,,30,,,,19.9,,,,,,,,,,1,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",12/29/67,0,0,,,,,,,0,0,0,,61,47,,60,,,,14.1,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",12/30/67,30,50,,,,,,,0,0,0,,51,39,,270,,,,8.1,,,,1,1,,,,,1,,1,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",12/31/67,30,70,,,,,,,0,0,0,,50,36,,270,,,,8.9,,,,1,1,,,,,1,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",1/1/68,80,100,,,,,,,0,0,0,,51,41,,50,,,,17,,,,1,1,,,,,1,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",1/2/68,10,10,,,,,,,0,0,0,,53,37,,30,,,,12.1,,,,,,,,,,1,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",1/3/68,0,0,,,,,,,0,0,0,,53,34,,60,,,,8.9,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",1/4/68,0,0,,,,,,,0,0,0,,51,36,,270,,,,8.9,,,,,,,,,,1,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",1/5/68,0,0,,,,,,,0,0,0,,51,34,,330,,,,8.9,,,,,,,,,,1,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",1/6/68,0,0,,,,,,,0,0,0,,52,33,,100,,,,12.1,,,,,,,,,,1,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",1/7/68,50,70,,,,,,,0,0,0,,43,33,,90,,,,8.1,,,,1,,,,,,1,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",1/8/68,100,100,,,,,,,0,0,0,,44,40,,110,,,,16.1,,,,1,,,,,,1,,1,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",1/9/68,100,100,,,,,,,0.04,0,0,,52,39,,150,,,,23,,,,,,,,,,1,,1,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",1/10/68,40,30,,,,,,,0.79,0,0,,53,40,,140,,,,25.1,,,,1,,,,,,,,1,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",1/11/68,50,40,,,,,,,0,0,0,,54,36,,50,,,,15,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",1/12/68,80,80,,,,,,,0,0,0,,54,41,,110,,,,12.1,,,,,,,,,,1,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",1/13/68,90,90,,,,,,,0.03,0,0,,56,47,,100,,,,12.1,,,,,,,,,,1,,1,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",1/14/68,100,100,,,,,,,0.72,0,0,,56,49,,260,,,,17,,,,,,,,,,1,,1,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",1/15/68,90,100,,,,,,,0.28,0,0,,57,47,,290,,,,12.1,,,,1,,,,,,,,1,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",1/16/68,20,50,,,,,,,0,0,0,,54,44,,290,,,,14.1,,,,,,,,,,,,1,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",1/17/68,10,20,,,,,,,0,0,0,,58,40,,50,,,,16.1,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",1/18/68,30,30,,,,,,,0,0,0,,56,42,,120,,,,10.1,,,,,,,,,,1,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",1/19/68,60,90,,,,,,,0,0,0,,54,43,,120,,,,8.9,,,,,,,,,,1,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",1/20/68,60,80,,,,,,,0,0,0,,56,38,,270,,,,6.9,,,,,,,,,,1,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",1/21/68,80,90,,,,,,,0,0,0,,55,43,,280,,,,8.1,,,,,,,,,,1,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",1/22/68,0,0,,,,,,,0,0,0,,74,44,,70,,,,17,,,,,,,,,,1,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",1/23/68,30,30,,,,,,,0,0,0,,61,45,,270,,,,8.9,,,,,,,,,,1,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",1/24/68,40,70,,,,,,,0,0,0,,59,44,,300,,,,8.1,,,,1,,,,,,1,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",1/25/68,60,90,,,,,,,0,0,0,,53,43,,300,,,,8.1,,,,1,1,,,,,1,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",1/26/68,60,70,,,,,,,0.01,0,0,,52,40,,290,,,,15,,,,1,1,,,,,1,,1,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",1/27/68,60,80,,,,,,,0.26,0,0,,47,39,,280,,,,14.1,,,,,,,,1,,,,1,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",1/28/68,80,90,,,,,,,0.05,0,0,,49,39,,130,,,,23,,,,,,,,,,,,1,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",1/29/68,100,100,,,,,,,0.82,0,0,,51,46,,150,,,,31.1,,,,,,,,,,,,1,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",1/30/68,100,100,,,,,,,2.02,0,0,,51,40,,140,,,,21,,,,1,,,,,,,,1,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",1/31/68,30,40,,,,,,,0.03,0,0,,53,40,,150,,,,12.1,,,,,,,,,,,,1,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",2/1/68,80,100,,,,,,,0.08,0,0,,52,43,,100,,,,8.9,,,,,,,,,,,,1,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",2/2/68,100,100,,,,,,,0.1,0,0,,57,49,,210,,,,10.1,,,,1,,,,,,,,1,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",2/3/68,60,100,,,,,,,0,0,0,,56,50,,300,,,,12.1,,,,1,1,,,,,1,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",2/4/68,80,80,,,,,,,0,0,0,,59,44,,150,,,,8.9,,,,1,1,,,,,1,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",2/5/68,100,100,,,,,,,0,0,0,,57,49,,40,,,,15,,,,1,,,,,,1,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",2/6/68,80,90,,,,,,,0,0,0,,60,48,,270,,,,10.1,,,,,,,,,,1,,1,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",2/7/68,90,90,,,,,,,0,0,0,,56,50,,270,,,,8.9,,,,,,,,,,1,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",2/8/68,90,100,,,,,,,0,0,0,,53,50,,240,,,,8.1,,,,,,,,,,1,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",2/9/68,90,90,,,,,,,0,0,0,,55,48,,270,,,,8.1,,,,,,,,,,1,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",2/10/68,60,80,,,,,,,0,0,0,,56,46,,280,,,,13,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",2/11/68,60,90,,,,,,,0,0,0,,57,43,,270,,,,12.1,,,,,,,,,,1,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",2/12/68,80,70,,,,,,,0,0,0,,57,45,,280,,,,8.9,,,,1,,,,,,1,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",2/13/68,80,100,,,,,,,0,0,0,,55,47,,260,,,,8.9,,,,1,,,,,,1,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",2/14/68,70,70,,,,,,,0,0,0,,57,48,,300,,,,8.1,,,,1,,,,,,1,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",2/15/68,80,90,,,,,,,0,0,0,,62,46,,280,,,,8.9,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",2/16/68,100,100,,,,,,,0.81,0,0,,58,54,,160,,,,21,,,,1,,,,,,,,1,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",2/17/68,90,90,,,,,,,0.15,0,0,,63,55,,150,,,,17.9,,,,1,,,,,,,,1,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",2/18/68,80,70,,,,,,,0,0,0,,63,55,,180,,,,12.1,,,,1,,,,,,1,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",2/19/68,100,100,,,,,,,0.34,0,0,,61,54,,190,,,,8.9,,,,1,,,,,,1,,1,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",2/20/68,100,100,,,,,,,0.03,0,0,,62,56,,120,,,,15,,,,,,,,,,,,1,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",2/21/68,100,100,,,,,,,0.18,0,0,,62,54,,180,,,,16.1,,,,,,,,,,,,1,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",2/22/68,100,100,,,,,,,0.11,0,0,,63,55,,320,,,,8.9,,,,1,,,,,,1,,1,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",2/23/68,80,80,,,,,,,0.02,0,0,,64,57,,270,,,,12.1,,,,,,,,,,,,1,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",2/24/68,70,90,,,,,,,0,0,0,,66,56,,310,,,,14.1,,,,1,1,,,,,1,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",2/25/68,40,70,,,,,,,0,0,0,,74,53,,40,,,,12.1,,,,1,1,,,,,1,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",2/26/68,30,30,,,,,,,0,0,0,,69,56,,330,,,,12.1,,,,1,,,,,,1,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",2/27/68,100,100,,,,,,,0,0,0,,59,56,,280,,,,13,,,,1,,,,,,1,,1,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",2/28/68,70,80,,,,,,,0,0,0,,61,55,,270,,,,8.9,,,,,,,,,,1,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",2/29/68,40,30,,,,,,,0,0,0,,65,54,,300,,,,12.1,,,,,,,,,,1,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",3/1/68,80,100,,,,,,,0,0,0,,61,53,,280,,,,12.1,,,,,,,,,,1,,1,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",3/2/68,10,0,,,,,,,0,0,0,,65,49,,270,,,,15,,,,,,,,,,1,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",3/3/68,60,50,,,,,,,0,0,0,,63,53,,240,,,,8.9,,,,,,,,,,1,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",3/4/68,70,100,,,,,,,0.01,0,0,,67,50,,270,,,,17.9,,,,1,1,,,,,1,,1,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",3/5/68,50,50,,,,,,,0.04,0,0,,60,50,,270,,,,17.9,,,,,,,,,,,,1,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",3/6/68,80,80,,,,,,,0.12,0,0,,57,49,,260,,,,14.1,,,,,,,,,,,,1,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",3/7/68,100,100,,,,,,,0.6,0,0,,58,49,,130,,,,15,,,,,,,,,,,,1,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",3/8/68,50,40,,,,,,,0.02,0,0,,57,48,,270,,,,16.1,,,,,,,,,,,,1,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",3/9/68,30,30,,,,,,,0,0,0,,58,48,,280,,,,16.1,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",3/10/68,30,40,,,,,,,0,0,0,,62,44,,270,,,,15,,,,,,,,,,,,,
